Salary,G,A,S,SOG,INT,CR,CC,TKLW,FC,FS,P,Player,Points,Percentage,Total_Kicks,Win %,D,F,M,M/F,LIV,LEI,MCI,CHE,MUN,WLV,TOT,SHU,ARS,CRY,NEW,BHA,BUR,EVE,BOU,WHU,AVL,SOU,NOR,WAT
3700,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,1.59,0.0,46.99,Carlos Sanchez,0.0,10.0,0.0,48.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4000,0.0,0.06,0.0,0.0,0.93,2.11,0.87,1.99,1.31,0.81,35.61,Ryan Fredericks,0.0,3.7,0.0,48.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2600,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,49.5,Max Kilman,0.0,5.88,0.0,41.93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,0.0,0.0,0.0,0.0,1.11,0.56,0.0,0.56,1.11,0.56,65.56,Jesus Vallejo,0.0,6.67,0.0,41.93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,0.0,0.13,0.0,0.0,1.88,0.25,0.63,1.5,1.25,0.5,42.68,Willy Boly,0.0,0.0,0.0,41.93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,0.0,0.0,0.0,0.0,1.99,3.31,1.32,0.66,0.66,1.99,43.68,Ki Sung-yueng,0.0,10.53,0.19047619047619047,16.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,85.69,Eric Garcia,0.0,11.76,0.0,76.66,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,0.0,0.82,0.0,0.0,0.82,2.45,1.64,0.0,0.0,0.82,61.36,James Justin,0.0,9.09,0.0,60.61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,0.0,0.0,0.0,0.0,2.35,0.0,0.21,0.43,0.21,0.21,51.09,Mamadou Sakho,0.0,4.35,0.0,31.39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3500,0.0,0.0,0.0,0.0,0.71,3.54,1.42,0.71,0.0,0.0,26.22,Charlie Daniels,0.0,0.0,0.047619047619047616,25.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400,0.0,0.0,0.0,0.0,0.44,0.44,0.0,0.0,0.44,0.0,34.24,Jairo Riedewald,0.0,8.33,0.0,31.39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3200,0.0,0.0,0.0,0.0,0.67,0.0,0.0,2.0,1.33,1.33,46.67,Jean-Philippe Gbamin,0.0,0.0,0.0,8.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
