Salary,G,A,S,SOG,INT,CR,CC,TKLW,FC,FS,P,Player,Points,Percentage,Total_Kicks,Win %,D,F,M,M/F,LIV,LEI,MCI,CHE,MUN,WLV,TOT,SHU,ARS,CRY,NEW,BHA,BUR,EVE,BOU,WHU,AVL,SOU,NOR,WAT
3800,0.0,0.0,2.6,0.93,0.74,0.19,0.74,0.19,0.37,1.49,27.33,Dominic Solanke,7.6,26.67,0.0,16.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4900,0.47,0.0,2.59,0.94,0.47,1.18,0.82,0.59,0.35,2.36,29.33,Harry Wilson,27.8,19.61,0.6428571428571429,16.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4900,0.0,0.0,2.55,1.6,0.32,0.0,1.91,1.6,1.91,1.6,26.49,Christian Benteke,0.5,26.67,0.0,27.72,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5600,0.0,0.0,2.49,0.38,0.19,1.15,1.15,0.0,1.34,0.38,16.5,Che Adams,0.0,34.84,0.0,44.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5500,0.33,0.08,2.42,1.17,0.5,0.25,0.92,0.67,1.67,1.75,30.17,Sebastien Haller,0.1,27.78,0.0,9.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5700,0.0,0.0,2.37,0.0,0.0,2.84,0.95,0.0,1.42,1.42,25.58,Ismaila Sarr,20.1,28.57,0.0,27.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4900,0.79,0.0,2.37,0.79,0.79,0.79,2.37,3.16,0.79,3.16,82.11,Adam Lallana,1.1,29.41,0.0,78.09,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6600,0.59,0.0,2.35,1.37,0.0,0.39,0.59,0.29,0.68,0.98,15.73,Chris Wood,7.2,38.46,0.0,42.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8200,0.0,1.17,2.34,0.78,0.78,3.9,3.9,0.39,1.17,0.78,47.14,Callum Hudson-Odoi,2.7,43.48,0.21428571428571427,70.72,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4800,0.28,0.0,2.26,0.71,0.14,0.42,1.27,0.42,0.71,0.14,17.24,Andre Gray,0.0,30.77,0.0,27.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5900,0.32,0.65,2.26,0.65,0.65,0.65,1.29,0.65,1.29,0.65,58.71,James Milner,0.0,29.41,0.14285714285714285,78.09,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,0.0,0.0,2.14,0.86,0.0,0.0,0.86,1.29,0.86,0.86,19.29,Danny Welbeck,0.0,0.0,0.0,27.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5500,0.09,0.0,2.13,0.56,0.28,1.11,1.11,0.84,0.74,1.02,30.06,Nathan Redmond,2.0,30.77,0.0,44.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5200,0.35,0.12,2.12,1.06,0.47,1.65,1.77,0.82,1.41,0.94,33.81,Andriy Yarmolenko,-1.9,22.22,0.0,9.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5100,0.14,0.0,2.09,0.56,0.97,2.36,1.81,1.25,0.97,0.42,40.76,Tom Cleverley,0.0,15.38,0.2857142857142857,27.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5200,0.41,0.0,2.06,1.03,0.21,0.21,0.21,0.83,1.65,0.41,16.51,Jay Rodriguez,2.1,31.25,0.0,42.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7500,0.08,0.08,2.04,0.49,0.9,1.47,0.98,0.81,1.63,3.18,26.8,Wilfried Zaha,20.3,25.0,0.0,27.72,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5500,0.38,0.0,1.97,0.84,0.28,0.0,0.66,0.75,2.06,2.16,22.34,Jordan Ayew,5.9,26.67,0.0,27.72,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6500,0.13,0.13,1.92,0.77,0.77,5.0,1.79,0.38,1.03,0.64,47.18,Christian Eriksen,0.0,38.17,2.2857142857142856,62.73,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,0.0,0.0,1.92,0.35,0.35,3.84,1.05,1.05,0.52,1.05,33.84,Pablo Fornals,8.7,14.29,0.8571428571428571,9.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8000,0.12,0.23,1.84,0.35,0.35,6.21,3.22,0.81,0.81,0.46,50.18,Pascal Gross,8.5,14.29,2.357142857142857,8.52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3600,0.08,0.0,1.8,0.31,1.17,0.63,1.25,1.17,1.09,0.39,56.06,Abdoulaye Doucoure,3.7,18.52,0.0,27.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5000,0.0,0.32,1.79,0.74,1.16,2.64,1.58,2.22,0.63,1.69,59.4,Felipe Anderson,2.6,14.29,0.21428571428571427,9.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7500,0.4,0.2,1.79,0.79,0.2,4.17,2.98,0.4,0.6,0.2,29.21,Leandro Trossard,2.2,15.38,0.7857142857142857,8.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6700,0.3,0.15,1.78,0.59,0.59,6.08,2.08,1.63,1.63,1.48,40.18,Erik Lamela,0.0,32.26,2.4285714285714284,62.73,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,0.23,0.0,1.77,0.85,1.23,5.23,1.54,0.85,1.23,1.0,33.92,James Ward-Prowse,20.7,25.0,4.357142857142857,44.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5900,0.0,0.0,1.76,0.0,0.59,1.76,2.35,1.18,1.76,3.53,56.47,Giovani Lo Celso,2.5,26.67,0.07142857142857142,62.73,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6700,0.29,0.0,1.73,0.58,1.44,5.77,2.02,0.0,0.29,0.29,16.15,Johann Berg Gudmundsson,0.0,0.0,0.5714285714285714,42.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6100,0.0,0.25,1.72,0.37,0.62,3.2,2.59,0.49,0.12,1.72,55.65,Manuel Lanzini,0.0,0.0,1.7142857142857142,9.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4800,0.0,0.0,1.63,0.27,0.0,0.82,0.54,0.0,2.45,1.9,19.31,Glenn Murray,0.0,21.74,0.0,8.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8000,0.32,0.0,1.62,0.32,0.65,3.9,1.3,2.27,0.97,1.95,25.99,Divock Origi,0.0,54.55,0.0,78.09,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,0.0,1.62,1.62,0.0,0.81,4.05,4.05,1.62,1.62,0.0,33.24,Robbie Brady,6.8,16.67,0.2857142857142857,42.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4700,0.4,0.0,1.59,0.87,0.24,1.03,1.27,0.4,1.75,0.87,15.03,Callum Wilson,2.7,30.77,0.0,16.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4500,0.12,0.0,1.58,0.49,0.61,1.71,1.46,0.37,0.85,2.07,39.82,Roberto Pereyra,0.0,20.0,0.7857142857142857,27.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3900,0.0,0.0,1.57,0.52,0.52,1.57,0.0,1.57,1.05,0.52,23.02,Max Meyer,0.0,12.5,0.0,27.72,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5200,0.1,0.3,1.51,0.6,0.6,7.83,1.61,0.4,0.7,1.71,32.21,Ryan Fraser,9.5,17.86,2.9285714285714284,16.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4000,0.0,0.0,1.5,0.5,2.5,0.0,0.5,1.0,2.0,3.0,24.5,Phil Bardsley,4.6,4.55,0.0,42.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3100,0.25,0.0,1.5,0.5,1.0,0.0,0.0,1.25,1.25,0.25,55.6,Fabian Balbuena,8.3,7.14,0.0,9.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4400,0.0,0.12,1.48,0.74,0.86,0.86,0.86,0.98,1.6,1.35,25.57,Jeffrey Schlupp,12.1,16.95,0.0,27.72,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3300,0.24,0.0,1.44,0.72,0.96,1.08,0.36,0.24,0.84,0.24,26.23,Jeff Hendrick,7.8,22.22,0.0,42.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4500,0.0,0.0,1.43,0.27,1.52,0.63,1.25,1.16,2.06,0.8,56.04,Pierre-Emile Hojbjerg,11.3,22.73,0.0,44.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4300,0.08,0.0,1.41,0.66,0.66,0.0,0.25,0.66,0.41,1.08,45.71,Georginio Wijnaldum,2.6,25.64,0.0,78.09,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,0.58,0.0,1.35,0.58,2.89,0.96,0.96,0.58,2.12,0.77,49.53,N'Golo Kante,4.5,19.23,0.0,70.72,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,0.0,0.08,1.33,0.25,2.59,0.5,0.42,1.42,1.33,0.58,48.04,Philip Billing,0.0,11.11,0.0,16.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4300,0.13,0.13,1.3,0.26,1.43,0.78,1.17,1.57,2.48,2.74,30.65,Will Hughes,3.0,15.38,0.0,27.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400,0.0,0.0,1.29,0.1,1.29,0.99,0.6,0.89,0.99,1.19,30.1,Cheikhou Kouyate,7.6,7.69,0.0,27.72,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3600,0.0,0.0,1.29,0.77,0.77,1.03,0.0,0.26,1.54,1.29,25.71,Stuart Armstrong,0.0,21.74,0.0,44.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5300,0.0,0.0,1.26,0.84,0.0,0.0,0.84,0.84,1.26,0.84,21.87,Troy Deeney,0.0,36.36,0.0,27.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6300,0.36,0.18,1.26,0.72,0.54,10.8,2.7,0.54,1.44,2.88,35.28,Robert Snodgrass,8.0,16.95,2.5714285714285716,9.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7300,0.08,0.32,1.21,0.24,0.64,6.6,1.37,0.81,0.72,0.97,22.06,Dwight McNeil,17.8,17.24,2.2857142857142856,42.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7500,0.4,0.2,1.2,0.6,0.8,0.6,1.4,1.6,0.4,1.2,40.71,Dele Alli,32.5,34.84,0.14285714285714285,62.73,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4200,0.0,0.09,1.18,0.27,1.09,1.36,1.09,1.64,1.64,0.55,56.0,Davy Propper,10.2,6.25,0.0,8.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5500,0.0,0.0,1.17,0.73,1.76,2.64,1.32,1.47,0.29,1.32,66.11,Emerson Palmieri,16.8,0.0,0.14285714285714285,70.72,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,0.27,0.18,1.16,0.63,0.54,0.72,1.43,0.36,1.43,1.25,22.46,Joshua King,0.0,29.41,0.07142857142857142,16.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7300,0.08,0.23,1.15,0.38,1.62,11.77,3.54,0.92,0.77,0.23,64.23,Trent Alexander-Arnold,22.1,18.18,4.928571428571429,78.09,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,0.0,0.0,1.14,0.13,2.9,0.25,0.5,1.01,1.64,1.39,57.43,Etienne Capoue,6.6,11.76,0.0,27.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4700,0.25,0.0,1.13,0.5,0.88,3.78,0.25,1.13,0.63,1.01,48.28,Aaron Cresswell,17.9,9.52,0.0,9.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3600,0.0,0.0,1.12,1.12,1.68,1.12,1.12,2.8,2.24,2.24,49.19,James McCarthy,0.0,9.09,0.0,27.72,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6600,0.17,0.0,1.1,0.59,2.11,6.25,1.35,1.35,2.36,0.84,47.36,Luka Milivojevic,7.1,25.0,5.142857142857143,27.72,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5200,0.31,0.16,1.09,0.47,1.09,0.78,1.25,2.03,1.09,1.88,48.28,Tanguy Ndombele,8.7,21.28,0.14285714285714285,62.73,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5300,0.0,0.15,1.05,0.45,1.5,4.66,1.2,0.9,0.45,0.6,41.32,Solomon March,0.0,0.0,0.42857142857142855,8.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3000,0.0,0.0,0.96,0.32,0.96,0.32,0.64,0.96,1.28,0.0,62.55,Eric Dier,3.7,16.67,0.0,62.73,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,0.0,0.0,0.93,0.0,1.97,0.21,0.31,1.04,0.83,1.24,45.52,Jefferson Lerma,4.3,6.67,0.0,16.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3300,0.08,0.08,0.92,0.23,1.62,0.23,0.38,1.08,0.23,0.62,45.92,Nathan Ake,3.2,9.52,0.0,16.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4500,0.15,0.0,0.92,0.23,1.62,2.31,0.69,0.77,0.15,0.23,38.0,Patrick van Aanholt,4.7,6.67,1.0,27.72,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5700,0.18,0.36,0.9,0.36,1.62,4.33,1.44,1.44,1.26,0.54,59.34,Marcos Alonso,0.0,17.24,0.07142857142857142,70.72,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,0.0,0.0,0.86,0.0,0.86,2.14,0.86,0.86,1.71,0.86,39.43,Adam Masina,2.2,5.88,0.0,27.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5500,0.08,0.38,0.85,0.31,1.54,5.38,1.46,0.92,0.62,0.62,69.15,Andrew Robertson,6.0,9.52,0.21428571428571427,78.09,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,0.08,0.0,0.85,0.23,1.0,0.0,0.15,0.46,0.46,0.62,74.77,Virgil van Dijk,29.6,20.41,0.0,78.09,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,0.0,0.0,0.81,0.49,0.65,0.0,0.0,0.81,0.49,0.81,42.97,Maya Yoshida,0.0,8.33,0.0,44.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3700,0.0,0.0,0.8,0.2,1.0,0.0,0.0,0.8,0.4,0.6,70.4,Dejan Lovren,4.4,8.33,0.0,78.09,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,0.0,0.0,0.79,0.16,1.81,0.16,0.47,1.73,1.89,0.47,64.67,Dale Stephens,2.9,6.25,0.0,8.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3200,0.0,0.0,0.77,0.0,0.77,0.0,0.77,0.0,0.39,0.0,40.94,Nathaniel Chalobah,2.7,10.0,0.0,27.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2700,0.1,0.0,0.77,0.39,1.35,0.1,0.48,0.87,0.48,0.48,40.37,Jannik Vestergaard,0.0,5.88,0.0,44.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4300,0.11,0.11,0.76,0.33,0.33,0.54,0.76,0.98,1.53,0.98,52.52,Mark Noble,0.1,12.5,0.0,9.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2500,0.0,0.0,0.76,0.17,1.18,0.0,0.08,0.51,1.01,0.17,40.79,Craig Dawson,0.0,9.09,0.0,27.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5700,0.15,0.15,0.76,0.61,1.06,3.78,1.06,2.27,0.61,1.66,26.32,Andros Townsend,6.2,16.67,0.2857142857142857,27.72,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7600,0.0,0.0,0.75,0.75,0.0,0.75,3.0,0.0,3.0,1.5,30.0,Olivier Giroud,3.9,52.38,0.0,70.72,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,0.0,0.0,0.74,0.0,0.99,4.93,1.23,1.97,0.74,0.49,49.07,Aaron Mooy,8.4,12.5,0.9285714285714286,8.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3500,0.0,0.0,0.73,0.21,1.15,1.36,0.94,1.05,0.84,1.26,75.96,Harry Winks,0.0,11.11,0.35714285714285715,62.73,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,0.15,0.0,0.73,0.15,2.2,0.0,0.0,0.59,1.03,0.73,47.2,Shane Duffy,0.0,9.52,0.0,8.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3700,0.0,0.0,0.73,0.18,1.99,0.0,0.0,0.45,1.0,0.73,70.79,Kurt Zouma,8.3,10.0,0.0,70.72,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5300,0.0,0.0,0.72,0.0,1.44,0.0,1.44,0.0,2.16,1.44,17.28,Michael Obafemi,1.2,34.84,0.0,44.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4600,0.0,0.2,0.72,0.1,0.92,0.2,1.02,2.04,0.2,2.35,83.16,Mateo Kovacic,7.8,15.38,0.0,70.72,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,0.0,0.28,0.69,0.0,2.08,4.71,1.53,2.36,1.11,0.55,46.59,Serge Aurier,11.2,8.33,0.0,62.73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,0.08,0.08,0.69,0.23,1.62,0.15,0.38,1.0,1.23,1.15,32.77,James Tarkowski,7.7,6.67,0.0,42.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3100,0.0,0.0,0.67,0.0,0.67,0.33,0.0,0.33,0.67,1.0,32.67,Adrian Mariappa,0.8,5.0,0.0,27.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3200,0.33,0.0,0.66,0.33,2.32,0.66,0.0,1.33,1.0,1.0,41.18,Chris Mepham,0.0,5.26,0.0,16.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2700,0.0,0.0,0.64,0.09,0.55,0.0,0.18,0.18,0.45,0.45,38.36,Gary Cahill,0.0,5.56,0.0,27.72,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4900,0.0,0.21,0.62,0.1,3.39,6.89,1.54,1.23,0.72,1.03,42.58,Diego Rico,12.0,3.57,2.7142857142857144,16.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4600,0.0,0.09,0.62,0.09,1.59,0.79,1.14,1.85,1.85,1.06,34.87,James McArthur,5.6,10.53,0.0,27.72,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5100,0.0,0.0,0.61,0.3,0.3,5.89,0.91,1.42,1.63,0.51,37.99,Jose Holebas,7.5,12.5,2.7857142857142856,27.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5200,0.0,0.0,0.6,0.0,1.8,3.6,0.0,1.2,1.2,3.0,43.8,Reece James,13.6,11.76,0.0,70.72,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,0.0,0.15,0.59,0.0,1.04,3.55,0.89,1.48,0.74,0.15,39.52,Daryl Janmaat,0.0,8.33,0.0,27.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4300,0.0,0.08,0.59,0.0,0.34,1.52,0.51,0.51,1.69,0.59,53.41,Moussa Sissoko,17.1,15.38,0.0,62.73,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,0.0,0.08,0.58,0.08,1.25,0.5,0.42,0.83,0.33,0.33,69.83,Toby Alderweireld,9.3,8.33,0.0,62.73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,0.0,0.0,0.58,0.29,1.06,0.29,0.68,0.77,0.77,0.77,31.25,Jack Cork,4.4,8.33,0.0,42.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3200,0.0,0.0,0.54,0.31,1.62,0.0,0.38,0.62,0.54,0.85,35.46,Ben Mee,7.0,7.14,0.0,42.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3000,0.08,0.0,0.54,0.08,1.77,0.08,0.23,0.46,0.77,0.62,47.77,Steve Cook,6.2,5.88,0.0,16.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400,0.0,0.0,0.54,0.15,2.23,0.23,0.31,1.54,0.92,0.23,49.69,Declan Rice,5.3,5.26,0.0,9.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4500,0.09,0.09,0.54,0.18,1.43,0.45,1.16,1.61,1.25,0.98,64.86,Fabinho,0.0,0.0,0.0,78.09,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,0.09,0.18,0.53,0.09,2.01,0.35,1.05,1.75,1.31,0.96,82.73,Jorginho,2.5,33.33,0.0,70.72,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,0.0,0.0,0.51,0.0,2.82,0.26,0.26,0.26,1.03,0.77,60.51,Lewis Cook,9.8,6.67,0.07142857142857142,16.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3800,0.0,0.3,0.49,0.1,1.88,2.08,0.89,2.27,0.69,0.89,36.2,Erik Pieters,2.5,4.0,0.0,42.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3300,0.0,0.0,0.48,0.0,1.44,0.0,0.0,0.0,0.0,0.0,52.94,Scott Dann,7.7,5.56,0.0,27.72,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2700,0.0,0.0,0.47,0.24,1.73,0.08,0.08,0.79,1.34,0.63,39.57,Issa Diop,0.0,0.0,0.0,9.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4000,0.0,0.15,0.46,0.0,0.69,3.92,1.46,1.0,1.62,0.92,47.08,Ashley Westwood,0.0,0.0,2.857142857142857,42.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4700,0.0,0.09,0.46,0.09,1.38,1.84,0.74,1.66,1.2,1.01,48.18,Martin Montoya,4.5,2.78,0.0,8.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5100,0.11,0.11,0.45,0.22,1.23,3.92,0.78,1.91,1.01,0.78,55.14,Jordan Henderson,1.8,16.67,0.14285714285714285,78.09,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,0.0,0.0,0.44,0.0,1.33,3.33,0.67,1.78,0.22,0.0,36.22,Cedric Soares,8.5,9.09,0.0,44.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3200,0.11,0.0,0.44,0.33,0.22,0.11,0.11,0.89,0.78,0.44,34.89,Angelo Ogbonna,4.3,3.33,0.0,9.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3600,0.14,0.0,0.43,0.14,1.71,0.14,0.14,1.29,0.86,0.71,70.14,Joel Matip,0.0,0.0,0.0,78.09,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,0.0,0.21,0.42,0.0,1.9,1.48,1.05,2.53,1.26,1.05,50.59,Arthur Masuaku,0.3,4.76,0.0,9.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4600,0.08,0.17,0.42,0.17,2.17,0.0,0.42,0.83,0.75,0.75,67.08,Lewis Dunk,18.0,5.0,0.0,8.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
